company,source_row_index,title,location,publish_date,post_url,business_line,filter_keep,filter_reasons,source_schema
通义,131,机器学习算法工程师,北京,2026-04-14,https://careers-tongyi.alibaba.com/campus/position/199900240038,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,True,,alibaba_family
通义,132,VLA算法工程师,北京 / 杭州,2026-02-27,https://careers-tongyi.alibaba.com/campus/position/199902220001,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,133,通义实验室 - 通义万相原生多模态世界模型前沿技术研究 - 阿里星,北京 / 杭州,2025-08-29,https://careers-tongyi.alibaba.com/campus/position/199900220002,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,134,原生多模态世界模型算法工程师,北京 / 杭州,2025-08-29,https://careers-tongyi.alibaba.com/campus/position/199900280054,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,135,基础模型评估系统算法工程师,北京 / 杭州 / 上海,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900240033,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,136,视觉多模态（理解）大模型算法工程师,北京 / 杭州,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900300055,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,137,代码大模型算法工程师,北京 / 杭州 / 上海,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900240035,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,138,大语言基础模型 post-training 算法工程师,北京 / 杭州 / 上海,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900280055,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,139,大语言基座模型pre-training算法工程师,北京 / 杭州 / 上海,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900240036,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,140,基础模型Infra研发工程师（训练/推理）,北京 / 杭州,2025-08-22,https://careers-tongyi.alibaba.com/campus/position/199900380007,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,141,大语言基础模型Agent System算法工程师,北京 / 杭州 / 上海,2025-08-18,https://careers-tongyi.alibaba.com/campus/position/199900400008,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,142,通义实验室 - 通义千问全模态统一理解生成前沿技术研究 - 阿里星,北京 / 杭州 / 上海,2025-08-18,https://careers-tongyi.alibaba.com/campus/position/199900240001,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,143,视觉多模态（生成）大模型算法工程师,北京 / 杭州,2025-08-18,https://careers-tongyi.alibaba.com/campus/position/199900220047,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,144,大语言模型基础算法研究工程师,北京 / 杭州,2025-08-15,https://careers-tongyi.alibaba.com/campus/position/199900320053,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,145,大模型智能体研究-算法工程师,北京 / 杭州 / 上海,2025-08-13,https://careers-tongyi.alibaba.com/campus/position/199900380005,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,146,大模型数据平台研发工程师,北京 / 杭州,2025-08-13,https://careers-tongyi.alibaba.com/campus/position/199900280077,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,147,语音多模态研发工程师,北京 / 杭州,2025-08-08,https://careers-tongyi.alibaba.com/campus/position/199900280063,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,148,AI应用后端研发工程师,北京 / 杭州,2025-08-08,https://careers-tongyi.alibaba.com/campus/position/199900220059,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,149,AIGC视觉多模态算法工程师,北京 / 杭州,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900260068,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,150,通义实验室 - 面向生成式AI的大规模在线服务系统全栈性能优化- 阿里星,北京 / 杭州 / 上海,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900300039,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,151,基础平台研发工程师,北京 / 杭州 / 上海,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900260040,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,152,音频基础大模型算法工程师,北京 / 杭州 / 上海,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900220048,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,153,测试开发工程师,北京 / 杭州,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900300064,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,154,LLM-自然语言处理算法工程师,北京 / 杭州,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900260069,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,155,语音多模态大模型算法工程师,北京 / 杭州,2025-08-07,https://careers-tongyi.alibaba.com/campus/position/199900280062,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
通义,156,前端开发工程师,北京 / 杭州,2025-08-05,https://careers-tongyi.alibaba.com/campus/position/199900220058,通义大模型事业部 / 技术类 / 通义2026届秋季校园招聘,False,发布日期早于2026-03-09,alibaba_family
